#Acq. time (s)=	10
#Accumulations=	30
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic
#Detector ADC=	50 kHz HS
#Detector temperature (°C)=	-75.19
#Instrument=	LabRAM
#Detector=	HJY/EM Detector
#Objective=	x50LWD
#Grating=	600
#Filter=	10%
#Laser (nm)=	532 
#Spectro (cm-¹)=	1049.99
#Slit=	100
#Hole=	1000
#StageXY=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Full time(mm:ss)=	5:06
#Project=	
#Sample=	
#Site=	
#Title=	D_8
#Remark=	
#Date=	16.04.2025 16:40
#Acquired=	16.04.2025 16:40:02
#AxisType[0]=Intens
#AxisUnit[0]=Cnt/sec
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
164.601	1.51034
166.426	1.6
168.253	1.64828
170.077	1.68966
171.903	1.61379
173.727	1.50345
175.552	1.72414
177.375	1.56552
179.2	1.57931
181.022	1.67586
182.846	1.58621
184.667	1.57241
186.49	1.66897
188.311	1.65517
190.131	1.71034
191.954	1.68966
193.773	1.65517
195.595	1.72414
197.414	1.73793
199.232	1.64138
201.053	1.71034
202.87	1.72414
204.69	1.77931
206.507	1.72414
208.324	1.77241
210.143	1.72414
211.959	1.74483
213.777	1.82069
215.592	1.82069
217.407	1.8
219.224	1.92414
221.038	1.81379
222.852	1.85517
224.668	1.93103
226.481	1.85517
228.294	1.84828
230.107	1.81379
231.921	1.8069
233.733	1.84138
235.544	1.92414
237.358	1.84138
239.168	1.89655
240.979	1.83448
242.789	1.77241
244.601	1.8
246.41	1.86897
248.219	1.92414
250.028	1.81379
251.838	1.88965
253.646	1.91724
255.454	1.93103
257.261	1.95172
259.068	1.93103
260.877	2.04828
262.683	1.96552
264.489	2.05517
266.294	2.01379
268.099	2.04138
269.904	2.05517
271.711	2.08276
273.515	2.22069
275.319	2.27586
277.122	2.29655
278.925	2.37241
280.728	2.41379
282.53	2.45517
284.332	2.58621
286.136	2.77241
287.937	2.87586
289.738	3.13793
291.539	3.46207
293.339	3.55172
295.139	3.97241
296.938	4.32414
298.738	4.65517
300.536	4.89655
302.335	4.71035
304.133	4.71724
305.931	4.51034
307.728	4.15172
309.525	3.75172
311.322	3.41379
313.118	3.22759
314.914	2.95862
316.71	2.77241
318.505	2.65517
320.3	2.62759
322.095	2.4069
323.889	2.44828
325.683	2.23448
327.477	2.34483
329.27	2.22759
331.063	2.2069
332.856	2.25517
334.648	2.28276
336.44	2.34483
338.231	2.34483
340.022	2.36552
341.813	2.68276
343.602	2.82069
345.392	3.14483
