803.470	1052.400
805.276	1052.133
807.082	1058.867
808.887	1058.800
810.692	1055.467
812.497	1058.733
814.301	1059.067
816.105	1060.600
817.909	1058.667
819.712	1054.000
821.515	1057.467
823.317	1055.533
825.119	1055.400
826.921	1060.000
828.722	1054.667
830.523	1058.600
832.324	1060.133
834.124	1057.800
835.924	1055.067
837.724	1054.333
839.523	1055.400
841.322	1050.867
843.120	1052.933
844.919	1055.200
846.716	1055.000
848.514	1052.533
850.311	1055.000
852.107	1054.267
853.904	1056.200
855.700	1052.333
857.495	1047.533
859.291	1049.000
861.086	1051.267
862.880	1050.867
864.674	1051.733
866.468	1051.000
868.262	1050.800
870.055	1050.800
871.847	1052.733
873.640	1052.800
875.432	1055.667
877.223	1055.400
879.015	1054.000
880.806	1052.000
882.596	1054.533
884.386	1053.267
886.176	1053.333
887.966	1056.467
889.755	1053.867
891.544	1058.267
893.332	1060.133
895.120	1053.933
896.908	1056.600
898.695	1055.067
900.482	1057.800
902.269	1054.800
904.055	1062.867
905.841	1056.733
907.627	1059.467
909.412	1059.133
911.197	1059.400
912.982	1062.667
914.766	1060.267
916.550	1062.400
918.333	1060.000
920.116	1057.000
921.899	1059.467
923.681	1058.533
925.463	1060.533
927.245	1059.533
929.026	1060.600
930.807	1060.200
932.588	1059.400
934.368	1060.000
936.148	1062.400
937.927	1061.867
939.707	1067.333
941.485	1061.267
943.264	1061.533
945.042	1064.200
946.820	1063.000
948.597	1062.000
950.374	1060.200
952.151	1063.933
953.927	1068.333
955.703	1066.667
957.479	1066.067
959.254	1064.333
961.029	1062.600
962.804	1067.067
964.578	1066.467
966.352	1065.600
968.125	1061.733
969.899	1063.733
971.671	1066.067
973.444	1064.067
975.216	1067.267
976.988	1065.333
978.759	1073.000
980.530	1068.800
982.301	1068.467
984.071	1069.133
985.841	1071.067
987.611	1068.067
989.380	1068.200
991.149	1070.667
992.918	1068.333
994.686	1071.133
996.454	1072.000
998.221	1073.800
999.989	1073.467
1001.731	1071.667
1003.473	1074.933
1005.214	1073.400
1006.956	1074.133
1008.696	1072.667
1010.437	1073.200
1012.177	1074.733
1013.917	1078.600
1015.657	1077.467
1017.396	1082.133
1019.135	1078.533
1020.873	1077.533
1022.611	1082.000
1024.349	1080.933
1026.087	1085.467
1027.824	1083.467
1029.561	1088.667
1031.297	1087.333
1033.033	1084.067
1034.769	1090.000
1036.505	1091.467
1038.240	1089.933
1039.975	1086.467
1041.709	1091.867
1043.443	1095.933
1045.177	1092.600
1046.910	1091.133
1048.643	1095.600
1050.376	1096.733
1052.109	1092.733
1053.841	1091.067
1055.572	1096.600
1057.304	1091.400
1059.035	1092.133
1060.766	1095.867
1062.496	1093.067
1064.226	1094.533
1065.956	1092.800
1067.685	1097.267
1069.414	1093.733
1071.143	1093.467
1072.871	1100.933
1074.599	1096.467
1076.327	1090.200
1078.054	1099.800
1079.781	1100.733
1081.508	1096.533
1083.234	1100.467
1084.960	1103.667
1086.686	1095.533
1088.411	1096.933
1090.136	1098.267
1091.861	1095.533
1093.585	1098.400
1095.309	1099.733
1097.033	1103.333
1098.756	1100.733
1100.479	1098.400
1102.202	1102.533
1103.924	1103.933
1105.646	1100.400
1107.368	1103.867
1109.089	1104.333
1110.810	1100.133
1112.531	1099.667
1114.251	1098.667
1115.971	1102.733
1117.691	1102.200
1119.410	1102.867
1121.129	1097.733
1122.847	1102.533
1124.566	1102.800
1126.284	1099.333
1128.001	1100.800
1129.719	1096.333
1131.435	1097.467
1133.152	1094.800
1134.868	1097.400
1136.584	1098.267
1138.300	1098.133
1140.015	1100.200
1141.730	1102.267
1143.445	1096.333
1145.159	1102.600
1146.873	1100.800
1148.587	1100.133
1150.300	1099.600
1152.013	1101.333
1153.725	1095.067
1155.438	1103.267
1157.150	1104.067
1158.861	1100.533
1160.573	1102.533
1162.284	1105.867
1163.994	1106.667
1165.704	1106.733
1167.414	1109.867
1169.124	1106.600
1170.833	1107.867
1172.542	1104.933
1174.251	1108.533
1175.959	1109.067
1177.667	1114.600
1179.375	1115.933
1181.082	1113.200
1182.789	1115.067
1184.496	1119.800
1186.202	1120.000
1187.908	1117.533
1189.614	1121.600
1191.319	1126.000
1193.024	1122.667
1194.729	1123.200
1196.433	1119.667
1198.137	1124.933
1199.841	1126.400
1201.544	1123.467
1203.247	1121.800
1204.950	1131.133
1206.652	1128.333
1208.354	1137.400
1210.056	1132.867
1211.757	1137.333
1213.458	1127.200
1215.159	1136.267
1216.859	1138.667
1218.559	1140.867
1220.259	1141.067
1221.958	1145.600
1223.657	1143.200
1225.356	1146.000
1227.055	1150.667
1228.753	1151.933
1230.450	1156.533
1232.148	1154.200
1233.845	1158.600
1235.542	1154.933
1237.238	1163.133
1238.934	1164.000
1240.630	1172.133
1242.325	1169.467
1244.021	1173.467
1245.715	1185.867
1247.410	1187.667
1249.104	1181.267
1250.798	1186.467
1252.491	1188.400
1254.184	1193.667
1255.877	1199.933
1257.570	1206.533
1259.262	1208.400
1260.954	1213.933
1262.645	1218.400
1264.337	1221.533
1266.027	1219.600
1267.718	1229.533
1269.408	1228.467
1271.098	1235.667
1272.788	1245.467
1274.477	1246.800
1276.166	1256.667
1277.854	1261.467
1279.543	1270.133
1281.231	1270.933
1282.918	1280.733
1284.605	1276.133
1286.292	1287.800
1287.979	1296.600
1289.665	1307.333
1291.351	1316.733
1293.037	1322.333
1294.722	1318.600
1296.407	1338.133
1298.092	1347.067
1299.776	1359.533
1301.460	1354.800
1303.144	1365.933
1304.828	1369.867
1306.511	1371.800
1308.193	1372.000
1309.876	1384.733
1311.558	1385.667
1313.240	1392.000
1314.921	1388.067
1316.602	1386.000
1318.283	1382.733
1319.963	1383.267
1321.644	1374.333
1323.323	1367.333
1325.003	1356.467
1326.682	1360.800
1328.361	1348.933
1330.040	1348.800
1331.718	1326.333
1333.396	1323.733
1335.073	1321.267
1336.750	1306.467
1338.427	1301.600
1340.104	1286.933
1341.780	1284.533
1343.456	1272.200
1345.132	1265.867
1346.807	1256.133
1348.482	1245.200
1350.157	1240.133
1351.831	1236.733
1353.505	1238.600
1355.179	1230.267
1356.852	1219.000
1358.525	1213.200
1360.198	1205.200
1361.871	1200.667
1363.543	1197.267
1365.214	1196.400
1366.886	1181.267
1368.557	1186.333
1370.228	1185.533
1371.898	1179.733
1373.568	1178.267
1375.238	1167.200
1376.908	1165.067
1378.577	1163.200
1380.246	1158.800
1381.915	1152.200
1383.583	1152.400
1385.251	1148.933
1386.918	1147.667
1388.586	1152.400
1390.253	1147.067
1391.919	1143.400
1393.586	1142.200
1395.252	1141.867
1396.917	1137.200
1398.583	1142.200
1400.248	1133.067
1401.913	1135.400
1403.577	1131.600
1405.241	1130.067
1406.905	1132.667
1408.568	1123.467
1410.231	1130.867
1411.894	1128.333
1413.557	1126.400
1415.219	1126.067
1416.881	1116.200
1418.542	1126.133
1420.204	1120.000
1421.865	1122.600
1423.525	1114.933
1425.185	1119.267
1426.845	1117.400
1428.505	1120.400
1430.164	1117.533
1431.823	1118.133
1433.482	1114.867
1435.141	1116.000
1436.799	1115.867
1438.456	1112.933
1440.114	1115.667
1441.771	1110.667
1443.428	1111.667
1445.084	1107.867
1446.740	1106.533
1448.396	1112.600
1450.052	1108.867
1451.707	1110.933
1453.362	1104.933
1455.016	1110.200
1456.671	1102.133
1458.325	1106.267
1459.978	1105.800
1461.632	1102.067
1463.285	1103.600
1464.937	1103.400
1466.590	1100.267
1468.242	1102.133
1469.894	1100.733
1471.545	1105.000
1473.196	1101.800
1474.847	1107.133
1476.497	1100.000
1478.148	1097.000
1479.797	1098.200
1481.447	1097.667
1483.096	1101.667
1484.745	1097.533
1486.394	1094.867
1488.042	1093.067
1489.690	1099.400
1491.338	1098.467
1492.985	1095.667
1494.632	1097.800
1496.279	1096.667
1497.925	1098.733
1499.571	1094.533
1501.217	1091.267
1502.862	1096.800
1504.508	1094.200
1506.152	1091.067
1507.797	1094.867
1509.441	1091.533
1511.085	1093.667
1512.729	1091.800
1514.372	1092.533
1516.015	1088.267
1517.658	1089.533
1519.300	1093.467
1520.942	1085.867
1522.584	1092.267
1524.225	1091.000
1525.866	1089.000
1527.507	1087.800
1529.147	1093.067
1530.787	1094.600
1532.427	1094.600
1534.067	1089.733
1535.706	1091.067
1537.345	1088.667
1538.984	1088.067
1540.622	1089.067
1542.260	1094.733
1543.897	1090.800
1545.535	1090.600
1547.172	1092.400
1548.809	1089.200
1550.445	1086.867
1552.081	1091.600
1553.717	1091.400
1555.352	1087.067
1556.988	1088.067
1558.622	1084.200
1560.257	1088.600
1561.891	1090.133
1563.525	1089.333
1565.159	1090.667
1566.792	1088.800
1568.425	1088.600
1570.058	1084.733
1571.690	1088.600
1573.322	1088.533
1574.954	1087.267
1576.585	1085.267
1578.217	1087.200
1579.847	1089.067
1581.478	1086.000
1583.108	1088.533
1584.738	1083.600
1586.368	1085.800
1587.997	1087.867
1589.626	1089.400
1591.255	1086.467
1592.883	1083.267
1594.511	1087.533
1596.139	1084.600
1597.766	1084.133
1599.393	1085.267
1601.020	1086.000
1602.647	1084.933
1604.273	1085.400
1605.899	1086.733
1607.524	1082.467
1609.150	1084.600
1610.775	1083.533
1612.399	1086.800
1614.024	1081.200
1615.648	1080.667
1617.272	1084.133
1618.895	1082.600
1620.518	1084.467
1622.141	1086.800
1623.764	1085.667
1625.386	1084.933
1627.008	1087.267
1628.629	1079.667
1630.251	1085.667
1631.872	1087.933
1633.492	1081.200
1635.113	1084.600
1636.733	1082.533
1638.352	1082.533
1639.972	1085.600
1641.591	1087.333
1643.210	1086.867
1644.828	1082.467
1646.447	1082.933
1648.065	1083.200
1649.682	1087.200
1651.300	1079.600
1652.917	1084.133
1654.533	1081.600
1656.150	1080.667
1657.766	1085.133
1659.382	1083.133
1660.997	1083.133
1662.612	1080.133
1664.227	1083.533
1665.842	1083.067
1667.456	1081.333
1669.070	1082.267
1670.684	1082.400
1672.297	1085.400
1673.910	1078.533
1675.523	1081.000
1677.135	1084.867
1678.747	1081.667
1680.359	1083.867
1681.971	1078.133
1683.582	1079.667
1685.193	1078.467
1686.804	1079.133
1688.414	1076.467
1690.024	1083.200
1691.634	1083.200
1693.243	1083.533
1694.852	1082.333
1696.461	1081.867
1698.069	1076.533
1699.678	1077.933
1701.285	1077.400
1702.893	1085.133
1704.500	1082.667
1706.107	1078.200
1707.714	1080.533
1709.320	1082.733
1710.927	1078.133
1712.532	1082.533
1714.138	1077.067
1715.743	1078.200
1717.348	1081.867
1718.952	1081.333
1720.557	1080.200
1722.161	1078.400
1723.764	1083.000
1725.368	1077.933
1726.971	1081.267
1728.574	1084.200
1730.176	1081.667
1731.778	1082.267
1733.380	1081.400
1734.982	1078.333
1736.583	1083.000
1738.184	1076.200
1739.784	1077.133
1741.385	1079.000
1742.985	1082.133
1744.585	1080.600
1746.184	1082.267
1747.783	1081.267
1749.382	1082.733
1750.981	1083.133
1752.579	1081.000
1754.177	1077.067
1755.775	1079.133
1757.372	1079.000
1758.969	1084.467
1760.566	1082.600
1762.162	1081.000
1763.758	1080.400
1765.354	1081.933
1766.950	1079.000
1768.545	1082.133
1770.140	1081.867
1771.735	1080.533
1773.329	1077.333
1774.923	1080.133
1776.517	1079.933
1778.110	1077.400
1779.703	1078.800
1781.296	1082.267
1782.889	1080.667
1784.481	1077.400
1786.073	1081.000
1787.665	1084.400
1789.256	1083.133
1790.847	1078.600
1792.438	1080.467
1794.029	1074.200
1795.619	1079.067
1797.209	1081.667
1798.798	1076.400
1800.388	1081.400
1801.977	1076.533
1803.565	1081.800
1805.154	1083.400
1806.742	1082.200
1808.330	1077.667
1809.917	1076.600
1811.504	1076.333
1813.091	1079.000
1814.678	1075.000
1816.264	1081.067
1817.850	1082.867
1819.436	1081.133
1821.021	1083.000
1822.607	1083.133
1824.191	1080.333
1825.776	1082.933
1827.360	1083.000
1828.944	1079.267
1830.528	1080.000
1832.111	1082.467
1833.694	1083.067
1835.277	1078.867
1836.860	1079.200
1838.442	1080.667
1840.024	1086.667
1841.605	1081.533
1843.186	1081.267
1844.767	1083.067
1846.348	1080.200
1847.929	1081.467
1849.509	1081.333
